[2025-03-30 22:42:25] [INFO] [UserSaveStateManager] Started loading user save data
[2025-03-30 22:42:25] [INFO] [UserSaveStateManager] Finished loading user save data
[2025-03-30 22:42:25] [INFO] [JsonDatabase] Started initializing JsonDatabase
[2025-03-30 22:42:25] [INFO] [JsonTable] Started initializing JsonTable
[2025-03-30 22:42:25] [INFO] [JsonTable] Successfully initialized JsonTable
[2025-03-30 22:42:25] [INFO] [JsonTable] Finished initializing JsonTable
[2025-03-30 22:42:25] [INFO] [JsonTable] Started initializing JsonTable
[2025-03-30 22:42:25] [INFO] [JsonTable] Successfully initialized JsonTable
[2025-03-30 22:42:25] [INFO] [JsonTable] Finished initializing JsonTable
[2025-03-30 22:42:25] [INFO] [JsonTable] Started initializing JsonTable
[2025-03-30 22:42:25] [INFO] [JsonTable] Successfully initialized JsonTable
[2025-03-30 22:42:25] [INFO] [JsonTable] Finished initializing JsonTable
[2025-03-30 22:42:25] [INFO] [JsonDatabase] Successfully initialized JsonDatabase
[2025-03-30 22:42:25] [INFO] [JsonDatabase] Finished initializing JsonDatabase
[2025-03-30 22:42:25] [INFO] [AssetPool] Started initializing AssetPool
[2025-03-30 22:42:25] [INFO] [AssetNameSpace] Started loading Sprite's from ./res/graphics
[2025-03-30 22:42:25] [INFO] [AssetNameSpace] Finished reading files for sprites
[2025-03-30 22:42:25] [INFO] [AssetNameSpace] Finished loading ./res/graphics
[2025-03-30 22:42:25] [INFO] [AssetPool] Finished initializing AssetPool
[2025-03-30 22:42:25] [INFO] [UnitDatabase] Started initializing UnitDatabase
[2025-03-30 22:42:25] [INFO] [UnitDatabase] Successfully initialized UnitDatabase
[2025-03-30 22:42:25] [INFO] [UnitDatabase] Finished initializing UnitDatabase
[2025-03-30 22:42:25] [INFO] [Component] Setting 20a56793-e1a8-4d6f-a5b4-269541311634 on to 05f9feb9-d7ae-4eb6-91b4-24ae74a1a807.
[2025-03-30 22:42:25] [INFO] [SpeedQueue] Added unit enemy:Figyon into queue
[2025-03-30 22:42:25] [INFO] [Component] Setting 2b8c271f-6c13-4959-b442-8dad772aa465 on to c75b56cc-69e6-4f20-a4e5-b97e49e79399.
[2025-03-30 22:42:25] [INFO] [SpeedQueue] Added unit enemy:Coeiyd into queue
[2025-03-30 22:42:25] [INFO] [Component] Setting 3fe9b565-10e5-4b58-bc79-0fd2cbf190ab on to 3d5083ab-f5c7-4ef5-8d26-dd4d455857b3.
[2025-03-30 22:42:25] [INFO] [SpeedQueue] Added unit user:Guzafy into queue
[2025-03-30 22:42:25] [INFO] [Component] Setting 0cf02935-4389-4ccb-8556-1c70e8b28489 on to 1a836f9e-205c-4f4a-a11a-8e4f5cf170e0.
[2025-03-30 22:42:25] [INFO] [SpeedQueue] Added unit user:Doewii into queue
[2025-03-30 22:42:25] [INFO] [Component] Setting 06fde262-aab9-4f32-ad55-433dbddd61b9 on to dd2349a1-5faf-4b85-8272-45e36049743b.
[2025-03-30 22:42:25] [INFO] [SpeedQueue] Added unit user:Fudiei into queue
[2025-03-30 22:42:25] [INFO] [EngineController] Started setting scene to MENU_SCENE
[2025-03-30 22:42:25] [INFO] [EngineController] Finished setting scene to MENU_SCENE
[2025-03-30 22:42:25] [INFO] [EngineController] Started setting scene to MAP_EDITOR_SCENE
[2025-03-30 22:42:25] [INFO] [FontPool] Started initializing FontPool
[2025-03-30 22:42:25] [INFO] [FontPool] ✅ Successfully loaded font: Lilian
[2025-03-30 22:42:26] [INFO] [MapEditorScene] Starting to create new GameController!
[2025-03-30 22:42:26] [INFO] [MapEditorScene] Successfully created new GameController!
[2025-03-30 22:42:26] [INFO] [EngineController] Finished setting scene to MAP_EDITOR_SCENE
[2025-03-30 22:42:26] [INFO] [InputHandler] Gliding main.camera camera to new tile a32a98ea-b25c-4b5b-b842-ba8aa7279f37
[2025-03-30 22:42:27] [INFO] [VisualsSystem] Started creating blurred background
[2025-03-30 22:42:27] [INFO] [TimeLinePanel] Started updating the timeline panel after turn order has changed.
[2025-03-30 22:42:27] [INFO] [TimeLinePanel] Finished updating the timeline panel after turn order has changed.
[2025-03-30 22:42:27] [INFO] [SelectedTilePanel] Checksum updated, getting units at selected tiles.
[2025-03-30 22:42:27] [INFO] [SelectedTilePanel] Either no unit selected or more than one unit selected
[2025-03-30 22:42:27] [INFO] [VisualsSystem] Finished creating blurred background after 0.29326632618904114 seconds
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 1121,202
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 1110,207
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 1093,214
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 1076,219
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 1039,231
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 1028,234
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 1008,241
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 987,247
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 967,252
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 950,258
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 936,261
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 922,264
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 908,267
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 900,269
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 895,270
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 886,273
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 878,274
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 873,275
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 866,276
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 861,277
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 857,278
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 854,279
[2025-03-30 22:42:27] [INFO] [MapEditorScene] Updated hoveredTilePanes 850,279
[2025-03-30 22:42:28] [INFO] [MapEditorScene] Updated hoveredTilePanes 848,279
[2025-03-30 22:42:28] [INFO] [MapEditorScene] Updated hoveredTilePanes 846,279
[2025-03-30 22:42:28] [INFO] [MapEditorScene] Updated hoveredTilePanes 844,279
[2025-03-30 22:42:28] [INFO] [MapEditorScene] Updated hoveredTilePanes 843,279
[2025-03-30 22:42:28] [INFO] [MapEditorScene] Updated hoveredTilePanes 842,279
[2025-03-30 22:42:28] [INFO] [MapEditorScene] Updated hoveredTilePanes 841,279
[2025-03-30 22:42:28] [INFO] [MapEditorScene] Updated hoveredTilePanes 834,279
[2025-03-30 22:42:28] [INFO] [MapEditorScene] Updated hoveredTilePanes 823,279
[2025-03-30 22:42:28] [INFO] [MapEditorScene] Updated hoveredTilePanes 795,279
[2025-03-30 22:42:28] [INFO] [MapEditorScene] Updated hoveredTilePanes 767,279
[2025-03-30 22:42:28] [INFO] [MapEditorScene] Updated hoveredTilePanes 721,276
[2025-03-30 22:42:28] [INFO] [MapEditorScene] Updated hoveredTilePanes 674,268
[2025-03-30 22:42:28] [INFO] [MapEditorScene] Updated hoveredTilePanes 570,248
[2025-03-30 22:42:28] [INFO] [MapEditorScene] Updated hoveredTilePanes 493,234
[2025-03-30 22:42:28] [INFO] [MapEditorScene] Updated hoveredTilePanes 456,224
[2025-03-30 22:42:28] [INFO] [MapEditorScene] Updated hoveredTilePanes 386,204
[2025-03-30 22:42:28] [INFO] [MapEditorScene] Updated hoveredTilePanes 322,185
[2025-03-30 22:42:28] [INFO] [MapEditorScene] Updated hoveredTilePanes 258,165
[2025-03-30 22:42:28] [INFO] [MapEditorScene] Updated hoveredTilePanes 234,157
[2025-03-30 22:42:28] [INFO] [MapEditorScene] Updated hoveredTilePanes 190,141
[2025-03-30 22:42:28] [INFO] [MapEditorScene] Updated hoveredTilePanes 158,130
